example_id,layer,head,nas
3105,28,26,0.00077056884765625
3105,28,27,-0.0062255859375
3105,28,28,0.01226806640625
3105,28,29,-0.041748046875
3105,28,30,0.01312255859375
3105,28,31,-0.002197265625
3105,29,0,-0.0015716552734375
3105,29,1,0.00286865234375
3105,29,2,0.03515625
3105,29,3,0.00072479248046875
3105,29,4,0.00970458984375
3105,29,5,0.003204345703125
3105,29,6,0.0126953125
3105,29,7,0.00146484375
3105,29,8,-0.003021240234375
3105,29,9,0.146484375
3105,29,10,0.0017547607421875
3105,29,11,0.166015625
3105,29,12,-0.00049591064453125
3105,29,13,-2.0503997802734375e-05
3105,29,14,0.000385284423828125
3105,29,15,2.4080276489257812e-05
3105,29,16,0.01043701171875
3105,29,17,0.029541015625
3105,29,18,0.0037078857421875
3105,29,19,0.01495361328125
3105,29,20,0.009765625
3105,29,21,0.07177734375
3105,29,22,0.01434326171875
3105,29,23,0.0279541015625
3105,29,24,0.00011587142944335938
3105,29,25,-0.000873565673828125
3105,29,26,2.0384788513183594e-05
3105,29,27,5.412101745605469e-05
3105,29,28,0.01507568359375
3105,29,29,0.004730224609375
3105,29,30,0.0067138671875
3105,29,31,0.00958251953125
3105,30,0,0.020751953125
3105,30,1,0.026123046875
3105,30,2,0.06689453125
3105,30,3,-0.006103515625
3105,30,4,0.0024261474609375
3105,30,5,0.0
3105,30,6,0.005584716796875
3105,30,7,0.0042724609375
3105,30,8,0.057373046875
3105,30,9,0.034912109375
3105,30,10,0.01129150390625
3105,30,11,0.029052734375
3105,30,12,-0.032470703125
3105,30,13,0.1025390625
3105,30,14,-0.0458984375
3105,30,15,-0.06591796875
3105,30,16,0.02490234375
3105,30,17,0.0174560546875
3105,30,18,-0.0537109375
3105,30,19,0.031005859375
3105,30,20,0.039306640625
3105,30,21,-0.19921875
3105,30,22,0.00193023681640625
3105,30,23,-0.00506591796875
3105,30,24,-0.017822265625
3105,30,25,0.004150390625
3105,30,26,0.049072265625
3105,30,27,0.0693359375
3105,30,28,0.10400390625
3105,30,29,-0.05126953125
3105,30,30,0.0693359375
3105,30,31,0.076171875
3105,31,0,-0.002838134765625
3105,31,1,-0.0032196044921875
3105,31,2,0.00482177734375
3105,31,3,0.00194549560546875
3105,31,4,0.0050048828125
3105,31,5,-0.003875732421875
3105,31,6,-0.00160980224609375
3105,31,7,0.005126953125
3105,31,8,-0.00133514404296875
3105,31,9,-0.00090789794921875
3105,31,10,-0.000537872314453125
3105,31,11,0.0888671875
3105,31,12,-0.00775146484375
3105,31,13,-0.0003452301025390625
3105,31,14,0.0003223419189453125
3105,31,15,-0.000583648681640625
3105,31,16,0.1259765625
3105,31,17,0.07763671875
3105,31,18,0.000926971435546875
3105,31,19,0.09130859375
3105,31,20,-0.0771484375
3105,31,21,0.26953125
3105,31,22,0.0615234375
3105,31,23,-0.0002841949462890625
3105,31,24,-0.0010528564453125
3105,31,25,-0.00023365020751953125
3105,31,26,-0.02001953125
3105,31,27,-0.003082275390625
3105,31,28,0.0185546875
3105,31,29,0.017822265625
3105,31,30,0.0101318359375
3105,31,31,0.0155029296875
435,0,0,0.0269775390625
435,0,1,0.0024261474609375
435,0,2,0.0047607421875
435,0,3,0.0111083984375
435,0,4,0.00567626953125
435,0,5,0.009521484375
435,0,6,0.00787353515625
435,0,7,0.00921630859375
435,0,8,0.045166015625
435,0,9,0.021728515625
435,0,10,0.00640869140625
435,0,11,0.10546875
435,0,12,0.015869140625
435,0,13,0.014892578125
435,0,14,0.042236328125
435,0,15,0.02685546875
435,0,16,0.001739501953125
435,0,17,0.0014801025390625
435,0,18,0.0025634765625
435,0,19,0.0050048828125
435,0,20,0.0142822265625
435,0,21,0.002960205078125
435,0,22,0.00775146484375
435,0,23,0.0498046875
435,0,24,0.01104736328125
435,0,25,0.0206298828125
435,0,26,0.0240478515625
435,0,27,0.026123046875
435,0,28,-0.003997802734375
435,0,29,-0.0024871826171875
435,0,30,0.0023956298828125
435,0,31,-2.86672729998827e-09
435,1,0,-0.001007080078125
435,1,1,-0.0004024505615234375
435,1,2,-0.00167083740234375
435,1,3,-0.0029449462890625
435,1,4,0.000812530517578125
435,1,5,-0.00131988525390625
435,1,6,-1.1086463928222656e-05
435,1,7,-4.5299530029296875e-05
435,1,8,0.01953125
435,1,9,-0.0016021728515625
435,1,10,0.00592041015625
435,1,11,0.00421142578125
435,1,12,0.006439208984375
435,1,13,0.00262451171875
435,1,14,-0.0052490234375
435,1,15,0.0004253387451171875
435,1,16,-0.000152587890625
435,1,17,0.00109100341796875
435,1,18,-0.0004444122314453125
435,1,19,0.006561279296875
435,1,20,-0.000156402587890625
435,1,21,0.0002079010009765625
435,1,22,0.01239013671875
435,1,23,0.283203125
435,1,24,-0.00145721435546875
435,1,25,0.00109100341796875
435,1,26,-0.000518798828125
435,1,27,0.00170135498046875
435,1,28,0.005645751953125
435,1,29,0.0
435,1,30,-0.0029449462890625
435,1,31,0.007171630859375
435,2,0,-0.0012664794921875
435,2,1,-0.00750732421875
435,2,2,1.2218952178955078e-05
435,2,3,-0.00830078125
435,2,4,-0.006805419921875
435,2,5,-0.0034027099609375
435,2,6,-0.00897216796875
435,2,7,3.24249267578125e-05
435,2,8,-5.304813385009766e-06
435,2,9,-0.000652313232421875
435,2,10,-0.00634765625
435,2,11,-0.000392913818359375
435,2,12,0.47265625
435,2,13,-0.20703125
435,2,14,-0.09326171875
435,2,15,-0.09716796875
435,2,16,-0.004241943359375
435,2,17,-0.000682830810546875
435,2,18,0.000545501708984375
435,2,19,-0.0322265625
435,2,20,0.376953125
435,2,21,8.344650268554688e-06
435,2,22,0.0025177001953125
435,2,23,0.000957489013671875
435,2,24,-0.004364013671875
435,2,25,0.025634765625
435,2,26,0.3828125
435,2,27,0.03369140625
435,2,28,-0.00010395050048828125
435,2,29,-0.0147705078125
435,2,30,-8.7738037109375e-05
435,2,31,-9.965896606445312e-05
435,3,0,-0.0498046875
435,3,1,-0.031005859375
435,3,2,-0.00121307373046875
435,3,3,-0.00104522705078125
435,3,4,0.000141143798828125
435,3,5,-0.00020313262939453125
435,3,6,0.000469207763671875
435,3,7,-0.00433349609375
435,3,8,-0.000782012939453125
435,3,9,-0.00011301040649414062
435,3,10,0.0003223419189453125
435,3,11,-0.0024566650390625
435,3,12,-0.033447265625
435,3,13,-0.0052490234375
435,3,14,-0.004150390625
435,3,15,-0.0016937255859375
435,3,16,0.000644683837890625
435,3,17,-0.0001888275146484375
435,3,18,-0.0002079010009765625
435,3,19,-0.00069427490234375
435,3,20,-0.00634765625
435,3,21,-0.0091552734375
435,3,22,-0.0196533203125
435,3,23,-0.005584716796875
435,3,24,-0.00075531005859375
435,3,25,-0.00946044921875
435,3,26,8.249282836914062e-05
435,3,27,-0.0027618408203125
435,3,28,-0.00396728515625
435,3,29,-0.003326416015625
435,3,30,-0.007232666015625
435,3,31,-0.01019287109375
435,4,0,-0.0208740234375
435,4,1,-0.003326416015625
435,4,2,-0.0016021728515625
435,4,3,0.0026397705078125
435,4,4,-0.01495361328125
435,4,5,-0.050537109375
435,4,6,-0.037109375
435,4,7,-0.003570556640625
435,4,8,-0.0108642578125
435,4,9,-0.020263671875
435,4,10,-0.020751953125
435,4,11,0.000507354736328125
435,4,12,-0.00628662109375
435,4,13,-0.0272216796875
435,4,14,-0.0001697540283203125
435,4,15,-0.008056640625
435,4,16,1.21875
435,4,17,-0.0003681182861328125
435,4,18,0.00167083740234375
435,4,19,0.1259765625
435,4,20,-0.00262451171875
435,4,21,-0.0220947265625
435,4,22,-0.0021820068359375
435,4,23,-0.01220703125
435,4,24,0.0010223388671875
435,4,25,-0.002044677734375
435,4,26,-0.004119873046875
435,4,27,-0.002105712890625
435,4,28,-0.0308837890625
435,4,29,-0.000743865966796875
435,4,30,-0.005157470703125
435,4,31,0.00140380859375
435,5,0,-0.006927490234375
435,5,1,-0.12890625
435,5,2,-0.002105712890625
435,5,3,0.00164031982421875
435,5,4,1.3671875
435,5,5,0.64453125
435,5,6,-0.1005859375
435,5,7,-0.1103515625
435,5,8,0.1630859375
435,5,9,0.7734375
435,5,10,0.034423828125
435,5,11,2.140625
435,5,12,-0.00634765625
435,5,13,-0.00141143798828125
435,5,14,-0.000247955322265625
435,5,15,-0.002532958984375
435,5,16,0.00286865234375
435,5,17,-0.017333984375
435,5,18,-0.0177001953125
435,5,19,-0.03125
435,5,20,-0.01348876953125
435,5,21,0.04736328125
435,5,22,-0.43359375
435,5,23,-0.018310546875
435,5,24,-0.0038299560546875
435,5,25,-0.00537109375
435,5,26,-0.000659942626953125
435,5,27,-0.005950927734375
435,5,28,-0.0177001953125
435,5,29,-0.0010528564453125
435,5,30,-0.0020294189453125
435,5,31,-0.000690460205078125
435,6,0,0.0006103515625
435,6,1,-0.004302978515625
435,6,2,-0.0032806396484375
435,6,3,-0.013916015625
435,6,4,-0.1240234375
435,6,5,-0.051513671875
435,6,6,-0.040771484375
435,6,7,-0.1044921875
435,6,8,-0.0062255859375
435,6,9,0.09375
435,6,10,-0.0018157958984375
435,6,11,-0.0019989013671875
435,6,12,-0.053466796875
435,6,13,-0.01458740234375
435,6,14,-0.0086669921875
435,6,15,-0.0036163330078125
435,6,16,-0.007110595703125
435,6,17,0.006866455078125
435,6,18,-0.0225830078125
435,6,19,-0.003265380859375
435,6,20,-0.02197265625
435,6,21,-0.029052734375
435,6,22,-0.0311279296875
435,6,23,-0.028076171875
435,6,24,-0.0167236328125
435,6,25,-0.05908203125
435,6,26,-0.01123046875
435,6,27,-0.04833984375
435,6,28,-0.0289306640625
435,6,29,0.32421875
435,6,30,-0.005645751953125
435,6,31,0.01470947265625
435,7,0,-0.0341796875
435,7,1,-0.004547119140625
435,7,2,-0.00142669677734375
435,7,3,0.02978515625
435,7,4,-0.04248046875
435,7,5,-0.0029754638671875
435,7,6,-0.041015625
435,7,7,-0.027099609375
435,7,8,-0.07421875
435,7,9,-0.02587890625
435,7,10,-0.05078125
435,7,11,-0.09716796875
435,7,12,-0.0157470703125
435,7,13,-0.01007080078125
435,7,14,-0.027587890625
435,7,15,-0.026611328125
435,7,16,-0.058837890625
435,7,17,-0.056640625
435,7,18,-0.04052734375
435,7,19,-0.052978515625
435,7,20,0.003204345703125
435,7,21,-0.0198974609375
435,7,22,-0.01025390625
435,7,23,1.1171875
435,7,24,-0.058349609375
435,7,25,-0.083984375
435,7,26,-0.0213623046875
435,7,27,-0.1357421875
435,7,28,-0.1826171875
435,7,29,-0.03369140625
435,7,30,-0.064453125
435,7,31,-0.06982421875
435,8,0,1.0390625
435,8,1,0.703125
435,8,2,0.107421875
435,8,3,-0.052001953125
435,8,4,-0.01239013671875
435,8,5,-0.0004825592041015625
435,8,6,0.0103759765625
435,8,7,-0.004058837890625
435,8,8,0.51171875
435,8,9,0.1806640625
435,8,10,0.0
435,8,11,4.03125
435,8,12,0.035888671875
435,8,13,0.00738525390625
435,8,14,0.01019287109375
435,8,15,-0.0019073486328125
435,8,16,0.016357421875
435,8,17,-0.005096435546875
435,8,18,-0.0250244140625
435,8,19,0.00921630859375
435,8,20,-0.014892578125
435,8,21,-0.0159912109375
435,8,22,-0.0011138916015625
435,8,23,-0.00732421875
435,8,24,0.01116943359375
435,8,25,-0.004852294921875
435,8,26,0.02001953125
435,8,27,-0.003326416015625
435,8,28,0.042724609375
435,8,29,0.06787109375
435,8,30,0.10400390625
435,8,31,0.06982421875
435,9,0,-0.029052734375
435,9,1,0.005706787109375
435,9,2,0.048828125
435,9,3,-0.0206298828125
435,9,4,-0.0240478515625
435,9,5,-0.0050048828125
435,9,6,-0.01251220703125
435,9,7,-0.005218505859375
435,9,8,-0.0135498046875
435,9,9,-0.00634765625
435,9,10,-0.020263671875
435,9,11,0.00022029876708984375
435,9,12,0.04248046875
435,9,13,0.294921875
435,9,14,0.007354736328125
435,9,15,-0.059814453125
435,9,16,-0.0279541015625
435,9,17,-0.0234375
435,9,18,-0.00799560546875
435,9,19,-0.028076171875
435,9,20,-0.08056640625
435,9,21,0.0230712890625
435,9,22,0.0242919921875
435,9,23,-0.019287109375
435,9,24,-0.0181884765625
435,9,25,-0.0966796875
435,9,26,0.0225830078125
435,9,27,3.25
435,9,28,0.034912109375
435,9,29,-0.0101318359375
435,9,30,-0.054931640625
435,9,31,0.2470703125
435,10,0,0.0380859375
435,10,1,0.55859375
435,10,2,0.97265625
435,10,3,0.1298828125
435,10,4,0.00537109375
435,10,5,-0.0106201171875
435,10,6,-0.0218505859375
435,10,7,-0.044921875
435,10,8,0.002166748046875
435,10,9,-0.0050048828125
435,10,10,-0.03662109375
435,10,11,0.00164031982421875
435,10,12,-0.2314453125
435,10,13,0.17578125
435,10,14,-0.1474609375
435,10,15,0.06787109375
435,10,16,-0.00933837890625
435,10,17,0.08935546875
435,10,18,0.0751953125
435,10,19,-0.00286865234375
435,10,20,0.01092529296875
435,10,21,0.0213623046875
435,10,22,0.0125732421875
435,10,23,0.025146484375
435,10,24,0.02294921875
435,10,25,0.0634765625
435,10,26,-0.0052490234375
435,10,27,0.177734375
435,10,28,-0.0849609375
435,10,29,0.49609375
435,10,30,0.1484375
435,10,31,0.09521484375
435,11,0,-0.00162506103515625
435,11,1,-0.041015625
435,11,2,-0.00457763671875
435,11,3,-0.025146484375
435,11,4,0.06591796875
435,11,5,-0.0869140625
435,11,6,0.0732421875
435,11,7,-0.080078125
435,11,8,-0.275390625
435,11,9,0.05078125
435,11,10,0.11083984375
435,11,11,-0.0137939453125
435,11,12,1.421875
435,11,13,-0.2158203125
435,11,14,0.232421875
435,11,15,0.2294921875
435,11,16,-0.00067901611328125
435,11,17,0.0015106201171875
435,11,18,-0.007080078125
435,11,19,-0.0086669921875
435,11,20,-0.068359375
435,11,21,0.1064453125
435,11,22,0.0830078125
435,11,23,0.1259765625
435,11,24,-0.154296875
435,11,25,0.033447265625
435,11,26,-0.0203857421875
435,11,27,-0.06640625
435,11,28,0.003082275390625
435,11,29,-0.00146484375
435,11,30,-0.0076904296875
435,11,31,0.0018768310546875
435,12,0,-0.00145721435546875
435,12,1,-0.0220947265625
435,12,2,-0.038818359375
435,12,3,-0.0247802734375
435,12,4,-0.0888671875
435,12,5,-0.1396484375
435,12,6,-0.3046875
435,12,7,-0.09228515625
435,12,8,-0.09033203125
435,12,9,-0.03125
435,12,10,-0.06689453125
435,12,11,-0.036376953125
435,12,12,0.0023956298828125
435,12,13,-0.059326171875
435,12,14,0.048828125
435,12,15,-0.01409912109375
435,12,16,-0.036865234375
435,12,17,-0.0263671875
435,12,18,-0.0228271484375
435,12,19,-0.006744384765625
435,12,20,-0.00982666015625
435,12,21,-0.014892578125
435,12,22,-0.056396484375
435,12,23,-0.0216064453125
435,12,24,0.019775390625
435,12,25,0.0242919921875
435,12,26,0.00311279296875
435,12,27,-0.0291748046875
435,12,28,0.11962890625
435,12,29,-0.068359375
435,12,30,-0.020263671875
435,12,31,0.00860595703125
435,13,0,-0.040771484375
435,13,1,0.000804901123046875
435,13,2,0.035888671875
435,13,3,0.1103515625
435,13,4,-0.283203125
435,13,5,-0.201171875
435,13,6,0.80078125
435,13,7,-0.0751953125
435,13,8,-0.03955078125
435,13,9,0.53125
435,13,10,-0.353515625
435,13,11,0.0830078125
435,13,12,0.031982421875
435,13,13,0.2099609375
435,13,14,-0.0751953125
435,13,15,0.125
435,13,16,0.31640625
435,13,17,0.1943359375
435,13,18,2.640625
435,13,19,-0.189453125
435,13,20,-0.357421875
435,13,21,0.6953125
435,13,22,0.021728515625
435,13,23,0.00958251953125
435,13,24,-0.0556640625
435,13,25,-0.045654296875
435,13,26,0.0224609375
435,13,27,-0.0177001953125
435,13,28,-0.00439453125
435,13,29,-0.003021240234375
435,13,30,0.09033203125
435,13,31,0.00107574462890625
435,14,0,0.052490234375
435,14,1,0.09521484375
435,14,2,0.03271484375
435,14,3,0.0283203125
435,14,4,-0.287109375
435,14,5,0.80078125
435,14,6,0.10302734375
435,14,7,-0.037353515625
435,14,8,-0.005340576171875
435,14,9,-0.01336669921875
435,14,10,0.002105712890625
435,14,11,-0.00119781494140625
435,14,12,0.0022735595703125
435,14,13,0.1669921875
435,14,14,-0.0032501220703125
435,14,15,-0.002593994140625
435,14,16,0.11083984375
435,14,17,1.1796875
435,14,18,0.28125
435,14,19,1.7890625
435,14,20,0.203125
435,14,21,0.142578125
435,14,22,0.126953125
435,14,23,0.11669921875
435,14,24,0.1337890625
435,14,25,0.01287841796875
435,14,26,-0.00107574462890625
435,14,27,0.013671875
435,14,28,-0.146484375
435,14,29,-0.32421875
435,14,30,0.0390625
435,14,31,-0.478515625
435,15,0,-0.0267333984375
435,15,1,-0.189453125
435,15,2,-0.1962890625
435,15,3,-0.06396484375
435,15,4,-0.020263671875
435,15,5,-0.0029449462890625
435,15,6,-0.00396728515625
435,15,7,0.000888824462890625
435,15,8,-0.0050048828125
435,15,9,-0.007568359375
435,15,10,0.055419921875
435,15,11,0.06201171875
435,15,12,-0.0137939453125
435,15,13,-0.05859375
435,15,14,0.002166748046875
435,15,15,0.0208740234375
435,15,16,-0.032470703125
435,15,17,-0.0142822265625
435,15,18,-0.04345703125
435,15,19,-0.0196533203125
435,15,20,-0.0703125
435,15,21,-0.005340576171875
435,15,22,-0.0458984375
435,15,23,-0.03857421875
435,15,24,-0.007080078125
435,15,25,-0.002410888671875
435,15,26,0.0137939453125
435,15,27,-0.00168609619140625
435,15,28,-1.3125
435,15,29,-0.0211181640625
435,15,30,0.0966796875
435,15,31,-0.004852294921875
435,16,0,-0.421875
435,16,1,-0.01324462890625
435,16,2,-0.0712890625
435,16,3,-0.251953125
435,16,4,0.0001316070556640625
435,16,5,-0.007537841796875
435,16,6,-0.00119781494140625
435,16,7,-0.000537872314453125
435,16,8,-0.044189453125
435,16,9,-0.0147705078125
435,16,10,-0.025390625
435,16,11,0.0263671875
435,16,12,-0.0004024505615234375
435,16,13,-0.00052642822265625
435,16,14,-0.0006256103515625
435,16,15,-0.0025482177734375
435,16,16,-0.004852294921875
435,16,17,-0.052001953125
435,16,18,-0.053955078125
435,16,19,-0.03271484375
435,16,20,-0.0167236328125
435,16,21,-0.263671875
435,16,22,0.002349853515625
435,16,23,-0.58203125
435,16,24,-0.01470947265625
435,16,25,0.07080078125
435,16,26,-0.0439453125
435,16,27,0.244140625
435,16,28,-0.000614166259765625
435,16,29,-0.00017547607421875
435,16,30,-0.007598876953125
435,16,31,-0.003204345703125
435,17,0,-0.03125
435,17,1,-0.004486083984375
435,17,2,-0.047607421875
435,17,3,-0.0137939453125
435,17,4,-0.017578125
435,17,5,-0.00787353515625
435,17,6,-0.02197265625
435,17,7,-0.0027008056640625
435,17,8,-0.0286865234375
435,17,9,-0.19140625
435,17,10,-0.002288818359375
435,17,11,-0.00244140625
435,17,12,-0.005645751953125
435,17,13,-0.014404296875
435,17,14,-0.037109375
435,17,15,-0.03369140625
435,17,16,-0.0184326171875
435,17,17,-0.027099609375
435,17,18,-0.005767822265625
435,17,19,-0.043212890625
435,17,20,-0.0025787353515625
435,17,21,0.024658203125
435,17,22,-0.0296630859375
435,17,23,-0.015625
435,17,24,0.053466796875
435,17,25,0.004669189453125
435,17,26,0.007049560546875
435,17,27,-0.008544921875
435,17,28,0.035888671875
435,17,29,0.005645751953125
435,17,30,-0.00457763671875
435,17,31,0.046875
435,18,0,-0.00506591796875
435,18,1,-0.03271484375
435,18,2,-0.00360107421875
435,18,3,-0.0098876953125
435,18,4,-0.0771484375
435,18,5,-0.0064697265625
435,18,6,-0.0026397705078125
435,18,7,-0.0009918212890625
435,18,8,0.0289306640625
435,18,9,-0.0003871917724609375
435,18,10,-0.0069580078125
435,18,11,-0.00136566162109375
435,18,12,-0.00067138671875
435,18,13,-0.000762939453125
435,18,14,-0.036865234375
435,18,15,-0.0020751953125
435,18,16,0.001617431640625
435,18,17,-0.0023193359375
435,18,18,-0.0042724609375
435,18,19,-0.00144195556640625
435,18,20,-0.0059814453125
435,18,21,-0.0002536773681640625
435,18,22,-0.0001697540283203125
435,18,23,-0.01446533203125
435,18,24,-0.00060272216796875
435,18,25,-0.001739501953125
435,18,26,-0.00125885009765625
435,18,27,-0.00150299072265625
435,18,28,-0.0159912109375
435,18,29,-0.007080078125
435,18,30,-0.052734375
435,18,31,-0.00830078125
435,19,0,-0.0322265625
435,19,1,-0.0267333984375
435,19,2,-0.154296875
435,19,3,-0.05322265625
435,19,4,0.0014495849609375
435,19,5,-0.005859375
435,19,6,-0.005035400390625
435,19,7,-0.0019378662109375
435,19,8,-0.0008697509765625
435,19,9,-0.00897216796875
435,19,10,-0.0023956298828125
435,19,11,0.0021820068359375
435,19,12,-0.107421875
435,19,13,-0.052490234375
435,19,14,-0.036376953125
435,19,15,-0.0002040863037109375
435,19,16,0.000431060791015625
435,19,17,0.0004062652587890625
435,19,18,0.0023956298828125
435,19,19,0.000583648681640625
435,19,20,-0.03466796875
435,19,21,-0.00145721435546875
435,19,22,-0.0262451171875
435,19,23,-0.07421875
435,19,24,-8.0108642578125e-05
435,19,25,-0.003631591796875
435,19,26,6.580352783203125e-05
435,19,27,-0.000823974609375
435,19,28,-0.00543212890625
435,19,29,-0.0079345703125
435,19,30,-0.00848388671875
435,19,31,-0.00079345703125
435,20,0,-0.01458740234375
435,20,1,-0.287109375
435,20,2,-0.01361083984375
435,20,3,0.00341796875
435,20,4,-0.00701904296875
435,20,5,-0.0179443359375
435,20,6,-0.004486083984375
435,20,7,-0.00115203857421875
435,20,8,-0.00164031982421875
435,20,9,-0.0054931640625
435,20,10,-0.0242919921875
435,20,11,-0.00799560546875
435,20,12,0.003631591796875
435,20,13,-0.0478515625
435,20,14,-0.1181640625
435,20,15,-0.04541015625
435,20,16,-0.00311279296875
435,20,17,0.0029754638671875
435,20,18,-0.009765625
435,20,19,-0.0035552978515625
435,20,20,-0.00897216796875
435,20,21,-0.0042724609375
435,20,22,-0.008056640625
435,20,23,-0.408203125
435,20,24,0.0017242431640625
435,20,25,-0.0106201171875
435,20,26,-0.04150390625
435,20,27,-0.0067138671875
435,20,28,-0.00103759765625
435,20,29,-0.00015163421630859375
435,20,30,-0.01434326171875
435,20,31,-0.005401611328125
435,21,0,-0.00360107421875
435,21,1,-0.07666015625
435,21,2,-0.0322265625
435,21,3,-0.09326171875
435,21,4,-2.5391578674316406e-05
435,21,5,-0.000701904296875
435,21,6,-0.000568389892578125
435,21,7,-2.3603439331054688e-05
435,21,8,-0.0205078125
435,21,9,-0.001190185546875
435,21,10,-0.0011138916015625
435,21,11,-0.00408935546875
435,21,12,-0.00848388671875
435,21,13,-0.0286865234375
435,21,14,-0.00238037109375
435,21,15,5.435943603515625e-05
435,21,16,-0.000873565673828125
435,21,17,-0.001495361328125
435,21,18,-0.004241943359375
435,21,19,-0.00055694580078125
435,21,20,-0.142578125
435,21,21,-0.251953125
435,21,22,-0.734375
435,21,23,-0.2099609375
435,21,24,-0.002899169921875
435,21,25,-0.0986328125
435,21,26,-0.00286865234375
435,21,27,-0.003021240234375
435,21,28,-0.0034332275390625
435,21,29,-0.004791259765625
435,21,30,-0.009765625
435,21,31,-0.00653076171875
435,22,0,-0.01544189453125
435,22,1,-0.1328125
435,22,2,-0.01226806640625
435,22,3,-0.03271484375
435,22,4,-0.004119873046875
435,22,5,-9.1552734375e-05
435,22,6,-0.0006103515625
435,22,7,-0.00022792816162109375
435,22,8,-0.005615234375
435,22,9,-0.004730224609375
435,22,10,-0.02392578125
435,22,11,0.0003566741943359375
435,22,12,-0.007659912109375
435,22,13,-0.0196533203125
435,22,14,-0.0830078125
435,22,15,-0.053466796875
435,22,16,-0.0003299713134765625
435,22,17,-7.05718994140625e-05
435,22,18,-0.00518798828125
435,22,19,-7.390975952148438e-05
435,22,20,-0.000301361083984375
435,22,21,-0.00174713134765625
435,22,22,-0.0001773834228515625
435,22,23,-0.0003986358642578125
435,22,24,-0.012451171875
435,22,25,0.00179290771484375
435,22,26,-0.016357421875
435,22,27,-0.002288818359375
435,22,28,-0.0206298828125
435,22,29,-0.045654296875
435,22,30,-0.010498046875
435,22,31,-0.00439453125
435,23,0,-0.00145721435546875
435,23,1,-0.00177001953125
435,23,2,-0.00439453125
435,23,3,-0.00726318359375
435,23,4,-0.0068359375
435,23,5,-0.0361328125
435,23,6,-0.01544189453125
435,23,7,-0.04443359375
435,23,8,-0.0012664794921875
435,23,9,-0.005706787109375
435,23,10,-0.0004253387451171875
435,23,11,-0.00035858154296875
435,23,12,-0.00750732421875
435,23,13,-0.080078125
435,23,14,-0.07568359375
435,23,15,-0.009033203125
435,23,16,-0.000698089599609375
435,23,17,-0.00130462646484375
435,23,18,-0.00958251953125
435,23,19,-0.0022735595703125
435,23,20,-0.02783203125
435,23,21,-0.0189208984375
435,23,22,-0.021484375
435,23,23,-0.00152587890625
435,23,24,-0.00592041015625
435,23,25,-0.00836181640625
435,23,26,-0.004547119140625
435,23,27,-0.0052490234375
435,23,28,-0.00115203857421875
435,23,29,-6.389617919921875e-05
435,23,30,-0.0003757476806640625
435,23,31,-0.000286102294921875
435,24,0,-0.0111083984375
435,24,1,-0.00153350830078125
435,24,2,-0.007110595703125
435,24,3,0.0005035400390625
435,24,4,-0.005157470703125
435,24,5,-0.001007080078125
435,24,6,-0.006011962890625
435,24,7,-0.002532958984375
435,24,8,-0.00787353515625
435,24,9,-0.004852294921875
435,24,10,-0.000926971435546875
435,24,11,-0.00041961669921875
435,24,12,-0.0001678466796875
435,24,13,-0.0002918243408203125
435,24,14,-0.00823974609375
435,24,15,-0.004119873046875
435,24,16,-0.0225830078125
435,24,17,-0.036865234375
435,24,18,-0.02880859375
435,24,19,-0.01068115234375
435,24,20,-0.0166015625
435,24,21,-0.006256103515625
435,24,22,-0.019775390625
435,24,23,-0.0712890625
435,24,24,-0.036865234375
435,24,25,-0.026611328125
435,24,26,-0.0093994140625
435,24,27,-0.1611328125
435,24,28,-0.002593994140625
435,24,29,-0.0020599365234375
435,24,30,-0.00030517578125
435,24,31,-3.719329833984375e-05
435,25,0,-0.002288818359375
435,25,1,-0.0069580078125
435,25,2,-0.0113525390625
435,25,3,-0.00130462646484375
435,25,4,-0.02587890625
435,25,5,-0.06103515625
435,25,6,-0.057373046875
435,25,7,-0.043701171875
435,25,8,-0.0005035400390625
435,25,9,-0.0030364990234375
435,25,10,-0.01385498046875
435,25,11,-0.00074005126953125
435,25,12,-0.007171630859375
435,25,13,-0.02099609375
435,25,14,-0.03466796875
435,25,15,-0.0130615234375
435,25,16,-0.0011138916015625
435,25,17,-0.00189208984375
435,25,18,-0.0023040771484375
435,25,19,8.821487426757812e-05
435,25,20,-4.267692565917969e-05
435,25,21,-0.0020751953125
435,25,22,3.218650817871094e-05
435,25,23,2.6106834411621094e-05
435,25,24,-0.000396728515625
435,25,25,-0.00640869140625
435,25,26,-0.01007080078125
435,25,27,-0.000667572021484375
435,25,28,-0.00067138671875
435,25,29,-0.0024261474609375
435,25,30,-0.00188446044921875
435,25,31,-0.0006256103515625
435,26,0,-0.0284423828125
435,26,1,0.005218505859375
435,26,2,-0.05615234375
435,26,3,-0.0224609375
435,26,4,-0.0194091796875
435,26,5,-0.0135498046875
435,26,6,-0.0036773681640625
435,26,7,-0.029052734375
435,26,8,-0.00543212890625
435,26,9,-7.82012939453125e-05
435,26,10,-0.000972747802734375
435,26,11,0.000507354736328125
435,26,12,-0.08203125
435,26,13,-0.0908203125
435,26,14,-0.0341796875
435,26,15,-0.09228515625
435,26,16,-0.00555419921875
435,26,17,-0.00049591064453125
435,26,18,-0.002288818359375
435,26,19,-0.004669189453125
435,26,20,-0.023681640625
435,26,21,-0.00518798828125
435,26,22,-0.0220947265625
435,26,23,-0.0025482177734375
435,26,24,-0.000640869140625
435,26,25,-0.000804901123046875
435,26,26,-0.00136566162109375
